,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Expiration,Type,MarketPrice
2543,SPXW250626C06200000,2025-05-23 13:51:29+00:00,6200.0,6.9,6.7,7.4,-5.23,-43.11624,22.0,1283,0.14522644332885742,False,REGULAR,USD,2025-06-26,call,7.050000000000001
2544,SPXW250626C06300000,2025-05-20 18:05:27+00:00,6300.0,9.0,2.45,2.9,0.0,0.0,16.0,80,0.1439599765014648,False,REGULAR,USD,2025-06-26,call,2.675
2545,SPXW250626C06400000,2025-05-21 19:51:25+00:00,6400.0,1.65,0.9,1.3,0.0,0.0,4.0,47,0.14765256652832032,False,REGULAR,USD,2025-06-26,call,1.1
2546,SPXW250626C06600000,2025-05-14 13:34:15+00:00,6600.0,1.45,0.15,0.5,0.0,0.0,,2,0.16663431030273443,False,REGULAR,USD,2025-06-26,call,0.325
2547,SPXW250626C06800000,2025-05-21 19:42:59+00:00,6800.0,0.15,0.0,0.0,0.0,0.0,9.0,0,0.12500875,False,REGULAR,USD,2025-06-26,call,0.0
2600,SPXW250627C05810000,2025-05-21 16:51:30+00:00,5810.0,216.93,135.7,137.0,0.0,0.0,2.0,53,0.1988109599685669,False,REGULAR,USD,2025-06-27,call,136.35
2601,SPXW250627C05820000,2025-05-23 14:09:50+00:00,5820.0,124.47,129.5,130.8,-23.800003,-16.0518,2.0,108,0.19674722938537595,False,REGULAR,USD,2025-06-27,call,130.15
2602,SPXW250627C05825000,2025-05-23 18:19:09+00:00,5825.0,138.27,126.5,127.7,-26.869995,-16.27104,10.0,44,0.1956524222183228,False,REGULAR,USD,2025-06-27,call,127.1
2603,SPXW250627C05830000,2025-05-23 19:17:29+00:00,5830.0,134.37,123.4,124.7,-18.330002,-12.003931,1.0,11,0.19466061084747316,False,REGULAR,USD,2025-06-27,call,124.05000000000001
2604,SPXW250627C05840000,2025-05-23 19:17:29+00:00,5840.0,128.17,117.7,118.7,-19.65001,-13.2932,2.0,2,0.19254728969573975,False,REGULAR,USD,2025-06-27,call,118.2
2605,SPXW250627C05860000,2025-05-22 17:36:53+00:00,5860.0,134.5,106.0,107.3,0.0,0.0,11.0,27,0.18865252273559568,False,REGULAR,USD,2025-06-27,call,106.65
2606,SPXW250627C05870000,2025-05-23 20:11:10+00:00,5870.0,98.91,100.5,101.7,-29.289993,-22.847109,6.0,5,0.1865735335159302,False,REGULAR,USD,2025-06-27,call,101.1
2607,SPXW250627C05875000,2025-05-23 13:48:23+00:00,5875.0,92.01,97.8,99.0,-35.989998,-28.117186,6.0,153,0.18560842475891112,False,REGULAR,USD,2025-06-27,call,98.4
2608,SPXW250627C05880000,2025-05-22 19:54:37+00:00,5880.0,98.38,95.1,96.3,-20.880005,-17.507969,17.0,60,0.18459563276290888,False,REGULAR,USD,2025-06-27,call,95.69999999999999
2609,SPXW250627C05900000,2025-05-23 19:49:13+00:00,5900.0,90.5,84.8,86.1,-26.089996,-22.37756,32.0,325,0.18092402336120603,False,REGULAR,USD,2025-06-27,call,85.44999999999999
2610,SPXW250627C05910000,2025-05-23 13:46:34+00:00,5910.0,74.58,80.1,81.2,-30.32,-28.903717,88.0,130,0.1790777283477783,False,REGULAR,USD,2025-06-27,call,80.65
2611,SPXW250627C05920000,2025-05-23 20:13:04+00:00,5920.0,74.28,75.2,77.0,-24.720001,-24.969698,51.0,111,0.17807256567001345,False,REGULAR,USD,2025-06-27,call,76.1
2612,SPXW250627C05925000,2025-05-23 20:13:04+00:00,5925.0,71.98,72.9,74.7,-27.419998,-27.58551,51.0,105,0.17719328674316404,False,REGULAR,USD,2025-06-27,call,73.80000000000001
2613,SPXW250627C05930000,2025-05-23 19:54:21+00:00,5930.0,72.3,70.8,72.4,-14.299995,-16.512697,3.0,132,0.1762625099182129,False,REGULAR,USD,2025-06-27,call,71.6
2614,SPXW250627C05940000,2025-05-21 17:21:15+00:00,5940.0,100.01,66.3,68.1,0.0,0.0,32.0,31,0.17469277769088745,False,REGULAR,USD,2025-06-27,call,67.19999999999999
2615,SPXW250627C05950000,2025-05-23 03:25:58+00:00,5950.0,78.9,62.3,63.6,7.5,10.504202,9.0,1193,0.1725889931869507,False,REGULAR,USD,2025-06-27,call,62.95
2616,SPXW250627C05960000,2025-05-23 20:10:39+00:00,5960.0,57.1,58.2,59.8,-22.700005,-28.44612,15.0,55,0.17135495096206665,False,REGULAR,USD,2025-06-27,call,59.0
2617,SPXW250627C05970000,2025-05-23 12:17:53+00:00,5970.0,52.1,54.4,56.0,-25.300003,-32.687344,17.0,36,0.1698996585083008,False,REGULAR,USD,2025-06-27,call,55.2
2618,SPXW250627C05975000,2025-05-23 19:40:39+00:00,5975.0,58.6,52.4,54.1,-17.89,-23.388678,9.0,29,0.1690833214569092,False,REGULAR,USD,2025-06-27,call,53.25
2619,SPXW250627C05980000,2025-05-23 19:34:49+00:00,5980.0,55.7,50.7,52.3,-12.299999,-18.088234,6.0,49,0.16837379486083986,False,REGULAR,USD,2025-06-27,call,51.5
2620,SPXW250627C05990000,2025-05-23 12:39:50+00:00,5990.0,44.16,47.2,48.8,-17.580002,-28.47425,1.0,42,0.16694329769134525,False,REGULAR,USD,2025-06-27,call,48.0
2621,SPXW250627C06010000,2025-05-23 19:31:27+00:00,6010.0,44.6,40.8,42.3,-9.350002,-17.330866,4.0,95,0.16421581642150881,False,REGULAR,USD,2025-06-27,call,41.55
2622,SPXW250627C06020000,2025-05-23 20:11:38+00:00,6020.0,37.1,37.8,39.4,-8.790001,-19.154503,3298.0,31,0.16310956527709963,False,REGULAR,USD,2025-06-27,call,38.599999999999994
2623,SPXW250627C06025000,2025-05-23 19:33:23+00:00,6025.0,39.8,36.3,37.8,-15.200001,-27.636364,12.0,729,0.16218641777038575,False,REGULAR,USD,2025-06-27,call,37.05
2624,SPXW250627C06030000,2025-05-23 16:07:19+00:00,6030.0,38.3,35.0,36.4,-14.900002,-28.007523,7.0,42,0.16156844299316403,False,REGULAR,USD,2025-06-27,call,35.7
2625,SPXW250627C06040000,2025-05-23 19:31:30+00:00,6040.0,35.8,32.3,33.7,-14.200001,-28.400002,16.0,54,0.1603324934387207,False,REGULAR,USD,2025-06-27,call,33.0
2626,SPXW250627C06050000,2025-05-23 19:31:30+00:00,6050.0,33.2,30.0,31.0,-9.599998,-22.429903,14.0,2012,0.15883333240509034,False,REGULAR,USD,2025-06-27,call,30.5
2627,SPXW250627C06075000,2025-05-22 16:57:22+00:00,6075.0,32.98,24.2,25.1,0.0,0.0,13.0,68,0.15560994544982912,False,REGULAR,USD,2025-06-27,call,24.65
2628,SPXW250627C06080000,2025-05-23 14:40:07+00:00,6080.0,23.4,23.2,24.1,-35.449997,-60.237892,30.0,59,0.1551560010147095,False,REGULAR,USD,2025-06-27,call,23.65
2629,SPXW250627C06090000,2025-05-22 16:20:20+00:00,6090.0,31.2,21.3,22.2,0.0,0.0,7.0,48,0.15427862941741943,False,REGULAR,USD,2025-06-27,call,21.75
2630,SPXW250627C06100000,2025-05-23 19:12:06+00:00,6100.0,24.0,19.7,20.4,-2.0,-7.692308,77.0,3032,0.15338218452453614,False,REGULAR,USD,2025-06-27,call,20.049999999999997
2631,SPXW250627C06125000,2025-05-23 16:05:00+00:00,6125.0,15.65,15.6,16.4,-8.91,-36.2785,3.0,39,0.1512497900772095,False,REGULAR,USD,2025-06-27,call,16.0
2632,SPXW250627C06150000,2025-05-23 19:59:46+00:00,6150.0,13.3,12.4,13.1,-3.249999,-19.637459,13.0,250,0.14941112438201903,False,REGULAR,USD,2025-06-27,call,12.75
2633,SPXW250627C06175000,2025-05-23 15:14:39+00:00,6175.0,9.84,9.8,10.4,-5.1499996,-34.356236,7.0,52,0.14782804084777834,False,REGULAR,USD,2025-06-27,call,10.100000000000001
2634,SPXW250627C06200000,2025-05-23 18:27:53+00:00,6200.0,9.82,7.7,8.3,-1.1800003,-10.727275,12.0,53,0.14684385879516604,False,REGULAR,USD,2025-06-27,call,8.0
2635,SPXW250627C06225000,2025-05-23 18:28:21+00:00,6225.0,7.8,6.0,6.6,-1.0500002,-11.8644085,46.0,55,0.14606566833496093,False,REGULAR,USD,2025-06-27,call,6.3
2636,SPXW250627C06250000,2025-05-23 20:12:33+00:00,6250.0,4.9,4.7,5.2,-2.29,-31.849789,4.0,69,0.14527984855651857,False,REGULAR,USD,2025-06-27,call,4.95
2637,SPXW250627C06275000,2025-05-19 19:58:00+00:00,6275.0,15.9,3.7,4.1,0.0,0.0,43.0,85,0.14476868423461914,False,REGULAR,USD,2025-06-27,call,3.9
2638,SPXW250627C06300000,2025-05-23 13:30:09+00:00,6300.0,2.79,2.85,3.3,-1.44,-34.042557,2.0,71,0.14498230514526367,False,REGULAR,USD,2025-06-27,call,3.075
2639,SPXW250627C06350000,2025-05-23 15:52:50+00:00,6350.0,2.07,1.75,2.15,-0.5600002,-21.292782,1.0,25,0.1458520474243164,False,REGULAR,USD,2025-06-27,call,1.95
2640,SPXW250627C06400000,2025-05-23 19:21:27+00:00,6400.0,1.45,1.1,1.45,-0.049999952,-3.3333302,31.0,1187,0.14771360107421877,False,REGULAR,USD,2025-06-27,call,1.275
2641,SPXW250627C06450000,2025-05-23 15:14:39+00:00,6450.0,0.9,0.7,1.05,-1.91,-67.97153,1.0,122,0.15100946655273442,False,REGULAR,USD,2025-06-27,call,0.875
2642,SPXW250627C06500000,2025-05-21 17:34:46+00:00,6500.0,1.1,0.45,0.8,0.0,0.0,27.0,32,0.1551292984008789,False,REGULAR,USD,2025-06-27,call,0.625
2643,SPXW250627C06600000,2025-05-23 18:33:56+00:00,6600.0,0.35,0.2,0.5,-0.9,-72.0,8.0,16,0.16413189392089844,False,REGULAR,USD,2025-06-27,call,0.35
2644,SPXW250627C06800000,2025-05-20 14:32:55+00:00,6800.0,0.32,0.05,0.35,0.0,0.0,1.0,5,0.19031571411132814,False,REGULAR,USD,2025-06-27,call,0.19999999999999998
2645,SPXW250627C07000000,2025-05-14 14:34:23+00:00,7000.0,0.3,0.1,0.3,0.0,0.0,6.0,10,0.21778125976562498,False,REGULAR,USD,2025-06-27,call,0.2
2646,SPXW250627C07200000,2025-05-21 17:58:02+00:00,7200.0,0.2,0.0,0.3,0.0,0.0,1.0,2,0.24695577270507812,False,REGULAR,USD,2025-06-27,call,0.15
2899,SPXW250630C05805000,2025-05-22 14:29:22+00:00,5805.0,163.75,142.1,143.3,0.0,0.0,49.0,1226,0.1958507844924927,False,REGULAR,USD,2025-06-30,call,142.7
2900,SPXW250630C05810000,2025-05-23 19:43:11+00:00,5810.0,142.58,138.9,140.2,-28.369995,-16.595493,6.0,279,0.19491810033798218,False,REGULAR,USD,2025-06-30,call,139.55
2901,SPXW250630C05815000,2025-05-23 19:48:40+00:00,5815.0,142.55,135.6,137.0,-26.23999,-15.5459385,8.0,58,0.19381375652313232,False,REGULAR,USD,2025-06-30,call,136.3
2902,SPXW250630C05820000,2025-05-23 17:41:59+00:00,5820.0,139.08,132.5,133.9,-65.92,-32.156097,1.0,84,0.19280477918624875,False,REGULAR,USD,2025-06-30,call,133.2
2903,SPXW250630C05825000,2025-05-23 18:00:56+00:00,5825.0,137.52,129.6,130.9,-29.36,-17.593481,5.0,590,0.19189498298645022,False,REGULAR,USD,2025-06-30,call,130.25
2904,SPXW250630C05830000,2025-05-16 15:34:19+00:00,5830.0,198.11,126.4,127.8,0.0,0.0,20.0,84,0.1908097124671936,False,REGULAR,USD,2025-06-30,call,127.1
2905,SPXW250630C05835000,2025-05-23 17:31:36+00:00,5835.0,134.3,123.4,124.8,-10.399994,-7.18728,4.0,213,0.18982171575546267,False,REGULAR,USD,2025-06-30,call,124.1
2906,SPXW250630C05840000,2025-05-23 19:27:04+00:00,5840.0,124.54,120.5,121.9,-17.549995,-12.351324,4.0,51,0.188929085521698,False,REGULAR,USD,2025-06-30,call,121.2
2907,SPXW250630C05845000,2025-05-22 15:38:58+00:00,5845.0,144.0,117.5,118.9,0.0,0.0,34.0,67,0.18785907363891602,False,REGULAR,USD,2025-06-30,call,118.2
2908,SPXW250630C05850000,2025-05-23 17:40:47+00:00,5850.0,121.08,114.8,116.0,-20.119995,-14.249289,4.0,3990,0.1868863355636597,False,REGULAR,USD,2025-06-30,call,115.4
2909,SPXW250630C05855000,2025-05-22 17:40:51+00:00,5855.0,141.0,111.9,113.2,0.0,0.0,16.0,163,0.18600896396636962,False,REGULAR,USD,2025-06-30,call,112.55000000000001
2910,SPXW250630C05860000,2025-05-23 17:33:36+00:00,5860.0,116.5,108.9,110.4,-15.960007,-12.048924,3.0,130,0.18508581645965572,False,REGULAR,USD,2025-06-30,call,109.65
2911,SPXW250630C05865000,2025-05-22 18:14:58+00:00,5865.0,137.87,106.1,107.6,0.0,0.0,3.0,103,0.18412452236175536,False,REGULAR,USD,2025-06-30,call,106.85
2912,SPXW250630C05870000,2025-05-23 13:48:23+00:00,5870.0,97.31,103.5,104.8,-40.490005,-29.383167,9.0,117,0.1831174523544311,False,REGULAR,USD,2025-06-30,call,104.15
2913,SPXW250630C05875000,2025-05-23 18:00:56+00:00,5875.0,105.02,100.6,102.1,-20.580002,-16.385353,8.0,654,0.1822019341659546,False,REGULAR,USD,2025-06-30,call,101.35
2914,SPXW250630C05880000,2025-05-23 18:05:25+00:00,5880.0,105.14,98.2,99.4,-10.660004,-9.20553,16.0,3772,0.18124445472717285,False,REGULAR,USD,2025-06-30,call,98.80000000000001
2915,SPXW250630C05885000,2025-05-23 18:29:51+00:00,5885.0,101.95,95.3,96.7,-12.050003,-10.570178,3.0,219,0.18024119937896732,False,REGULAR,USD,2025-06-30,call,96.0
2916,SPXW250630C05890000,2025-05-23 14:48:29+00:00,5890.0,91.5,92.7,94.1,-25.379997,-21.714577,3.0,370,0.17933140317916868,False,REGULAR,USD,2025-06-30,call,93.4
2917,SPXW250630C05895000,2025-05-23 18:25:10+00:00,5895.0,97.94,90.1,91.6,-23.059998,-19.05785,5.0,140,0.1785131587982178,False,REGULAR,USD,2025-06-30,call,90.85
2918,SPXW250630C05900000,2025-05-23 19:56:30+00:00,5900.0,90.35,87.8,89.0,-13.650002,-13.125001,91.0,6260,0.17750990345001222,False,REGULAR,USD,2025-06-30,call,88.4
2919,SPXW250630C05905000,2025-05-23 14:46:28+00:00,5905.0,83.58,85.3,86.5,-18.830002,-18.386879,65.0,40449,0.1765981999206543,False,REGULAR,USD,2025-06-30,call,85.9
2920,SPXW250630C05910000,2025-05-23 17:35:14+00:00,5910.0,88.57,82.8,84.1,-12.830002,-12.652863,19.0,347,0.1757818628692627,False,REGULAR,USD,2025-06-30,call,83.44999999999999
2921,SPXW250630C05915000,2025-05-23 18:29:51+00:00,5915.0,86.4,80.4,81.7,-23.299995,-21.23974,3.0,87,0.17491593524932864,False,REGULAR,USD,2025-06-30,call,81.05000000000001
2922,SPXW250630C05920000,2025-05-23 18:25:10+00:00,5920.0,85.24,77.9,79.3,-8.7400055,-9.299856,45.0,258,0.17400041706085206,False,REGULAR,USD,2025-06-30,call,78.6
2923,SPXW250630C05925000,2025-05-22 19:34:41+00:00,5925.0,72.2,75.8,77.0,-32.9,-31.303522,23.0,4259,0.1731802653503418,False,REGULAR,USD,2025-06-30,call,76.4
2924,SPXW250630C05930000,2025-05-22 13:37:12+00:00,5930.0,88.8,73.3,74.6,0.0,0.0,1.0,146,0.17216175136566164,False,REGULAR,USD,2025-06-30,call,73.94999999999999
2925,SPXW250630C05935000,2025-05-22 20:10:16+00:00,5935.0,86.67,71.2,72.5,0.0,0.0,5.0,62,0.17152851795196533,False,REGULAR,USD,2025-06-30,call,71.85
2926,SPXW250630C05940000,2025-05-23 18:29:14+00:00,5940.0,74.82,69.2,70.3,-19.18,-20.404255,21.0,1988,0.17070073692321783,False,REGULAR,USD,2025-06-30,call,69.75
2927,SPXW250630C05945000,2025-05-23 15:36:19+00:00,5945.0,67.52,66.9,68.1,-17.150002,-20.25511,3.0,202,0.1698195506668091,False,REGULAR,USD,2025-06-30,call,67.5
2928,SPXW250630C05950000,2025-05-23 19:46:14+00:00,5950.0,70.0,64.9,66.0,-10.300003,-12.826903,346.0,5011,0.16903563821792605,False,REGULAR,USD,2025-06-30,call,65.45
2929,SPXW250630C05955000,2025-05-23 14:04:21+00:00,5955.0,60.81,62.7,63.9,-16.310001,-21.14886,4.0,87,0.16819832054138187,False,REGULAR,USD,2025-06-30,call,63.3
2930,SPXW250630C05960000,2025-05-22 15:08:00+00:00,5960.0,59.84,60.7,61.8,-18.16,-23.282051,2.0,445,0.1673037829780579,False,REGULAR,USD,2025-06-30,call,61.25
2931,SPXW250630C05965000,2025-05-22 16:17:14+00:00,5965.0,80.9,58.6,59.9,0.0,0.0,3.0,95,0.166661012916565,False,REGULAR,USD,2025-06-30,call,59.25
2932,SPXW250630C05970000,2025-05-23 13:47:34+00:00,5970.0,55.61,56.8,57.9,-14.449997,-20.625174,81.0,304,0.1658103439331055,False,REGULAR,USD,2025-06-30,call,57.349999999999994
2933,SPXW250630C05975000,2025-05-23 19:00:43+00:00,5975.0,60.7,55.1,56.0,-9.77,-13.864057,20.0,1364,0.165058856086731,False,REGULAR,USD,2025-06-30,call,55.55
2934,SPXW250630C05980000,2025-05-23 17:35:14+00:00,5980.0,59.0,53.1,54.3,-10.110001,-14.628853,12.0,150,0.1645648577308655,False,REGULAR,USD,2025-06-30,call,53.7
2935,SPXW250630C05985000,2025-05-22 19:35:25+00:00,5985.0,74.4,51.3,52.5,0.0,0.0,2.0,42,0.16386105312347415,False,REGULAR,USD,2025-06-30,call,51.9
2936,SPXW250630C05990000,2025-05-23 19:37:16+00:00,5990.0,54.2,49.5,50.6,-9.869999,-15.405025,10.0,387,0.16294172027587894,False,REGULAR,USD,2025-06-30,call,50.05
2937,SPXW250630C05995000,2025-05-23 19:37:16+00:00,5995.0,52.4,47.8,48.9,-14.900002,-22.139675,17.0,260,0.16228178424835205,False,REGULAR,USD,2025-06-30,call,48.349999999999994
2938,SPXW250630C06000000,2025-05-23 20:00:32+00:00,6000.0,47.0,46.3,47.3,-10.73,-18.586523,1040.0,9152,0.16173247333526614,False,REGULAR,USD,2025-06-30,call,46.8
2939,SPXW250630C06005000,2025-05-23 19:36:40+00:00,6005.0,49.0,44.7,45.7,-8.849998,-15.298183,32.0,1186,0.16112975719451905,False,REGULAR,USD,2025-06-30,call,45.2
2940,SPXW250630C06010000,2025-05-23 18:30:22+00:00,6010.0,48.31,43.1,44.1,-6.039997,-11.113151,43.0,1714,0.1604698211669922,False,REGULAR,USD,2025-06-30,call,43.6
2941,SPXW250630C06015000,2025-05-22 19:44:14+00:00,6015.0,59.1,41.4,42.4,0.0,0.0,8.0,561,0.1595771909332275,False,REGULAR,USD,2025-06-30,call,41.9
2942,SPXW250630C06020000,2025-05-22 19:33:00+00:00,6020.0,59.8,39.9,40.9,0.0,0.0,3.0,377,0.1589668454742432,False,REGULAR,USD,2025-06-30,call,40.4
2943,SPXW250630C06025000,2025-05-23 19:48:12+00:00,6025.0,42.22,38.4,39.4,-9.199997,-17.891867,22.0,546,0.15829928012847905,False,REGULAR,USD,2025-06-30,call,38.9
2944,SPXW250630C06030000,2025-05-23 19:35:40+00:00,6030.0,40.8,37.0,38.0,-6.1399994,-13.080527,50.0,199,0.15774615455627441,False,REGULAR,USD,2025-06-30,call,37.5
2945,SPXW250630C06035000,2025-05-22 19:35:51+00:00,6035.0,53.9,35.6,36.7,0.0,0.0,4.0,86,0.15731891273498536,False,REGULAR,USD,2025-06-30,call,36.150000000000006
2946,SPXW250630C06040000,2025-05-23 19:33:43+00:00,6040.0,37.4,34.2,35.3,-11.0,-22.727272,9.0,170,0.1566513473892212,False,REGULAR,USD,2025-06-30,call,34.75
2947,SPXW250630C06045000,2025-05-23 17:35:14+00:00,6045.0,36.47,32.9,34.1,-10.93,-23.059072,8.0,152,0.15629276943206788,False,REGULAR,USD,2025-06-30,call,33.5
2948,SPXW250630C06050000,2025-05-23 20:05:25+00:00,6050.0,31.43,31.9,32.7,-8.57,-21.425,43.0,4601,0.15549932033538816,False,REGULAR,USD,2025-06-30,call,32.3
2949,SPXW250630C06055000,2025-05-23 19:31:27+00:00,6055.0,33.7,30.5,31.5,-13.0,-27.83726,6.0,84,0.15502630260467531,False,REGULAR,USD,2025-06-30,call,31.0
2950,SPXW250630C06060000,2025-05-23 20:05:25+00:00,6060.0,29.03,29.3,30.2,-15.769999,-35.20089,8.0,456,0.1542977027130127,False,REGULAR,USD,2025-06-30,call,29.75
2951,SPXW250630C06065000,2025-05-22 14:01:21+00:00,6065.0,27.98,28.1,29.2,-12.650002,-31.134632,1.0,111,0.1540993404388428,False,REGULAR,USD,2025-06-30,call,28.65
2952,SPXW250630C06070000,2025-05-23 13:36:20+00:00,6070.0,26.9,27.0,28.1,-12.230001,-31.254795,416.0,501,0.15364539600372318,False,REGULAR,USD,2025-06-30,call,27.55
2953,SPXW250630C06075000,2025-05-23 19:48:12+00:00,6075.0,28.95,26.2,26.9,-5.5999985,-16.20839,73.0,1452,0.15292824008941658,False,REGULAR,USD,2025-06-30,call,26.549999999999997
2954,SPXW250630C06080000,2025-05-22 19:34:29+00:00,6080.0,38.61,24.9,25.9,0.0,0.0,1.0,192,0.15256203281402592,False,REGULAR,USD,2025-06-30,call,25.4
2955,SPXW250630C06085000,2025-05-21 19:42:53+00:00,6085.0,35.5,23.9,24.9,0.0,0.0,34.0,65,0.15213479099273686,False,REGULAR,USD,2025-06-30,call,24.4
2956,SPXW250630C06090000,2025-05-22 19:34:10+00:00,6090.0,35.8,22.9,23.9,0.0,0.0,6.0,69,0.15165032928466798,False,REGULAR,USD,2025-06-30,call,23.4
2957,SPXW250630C06095000,2025-05-21 18:31:20+00:00,6095.0,36.19,21.9,22.9,0.0,0.0,3.0,83,0.1511048330307007,False,REGULAR,USD,2025-06-30,call,22.4
2958,SPXW250630C06100000,2025-05-23 20:01:22+00:00,6100.0,21.7,21.3,22.0,-5.699999,-20.802916,252.0,4439,0.15071955245971685,False,REGULAR,USD,2025-06-30,call,21.65
2959,SPXW250630C06105000,2025-05-23 15:52:47+00:00,6105.0,20.22,20.2,21.1,-7.4800014,-27.003613,3.0,248,0.1502732373428345,False,REGULAR,USD,2025-06-30,call,20.65
2960,SPXW250630C06110000,2025-05-23 18:52:37+00:00,6110.0,23.12,19.3,20.3,-3.9299984,-14.5286455,1.0,360,0.1500023965454102,False,REGULAR,USD,2025-06-30,call,19.8
2961,SPXW250630C06115000,2025-05-23 14:54:56+00:00,6115.0,17.5,18.5,19.4,-7.1900005,-29.121103,1.0,259,0.14943401233673098,False,REGULAR,USD,2025-06-30,call,18.95
2962,SPXW250630C06120000,2025-05-23 18:52:37+00:00,6120.0,21.37,17.7,18.6,-2.7299995,-11.327799,8.0,146,0.14904491710662843,False,REGULAR,USD,2025-06-30,call,18.15
2963,SPXW250630C06125000,2025-05-23 15:52:01+00:00,6125.0,17.3,17.0,17.8,-5.9300003,-25.527338,18.0,611,0.14859478733062748,False,REGULAR,USD,2025-06-30,call,17.4
2964,SPXW250630C06130000,2025-05-23 14:23:33+00:00,6130.0,16.4,16.2,17.1,-6.300001,-27.75331,8.0,305,0.14833920516967775,False,REGULAR,USD,2025-06-30,call,16.65
2965,SPXW250630C06135000,2025-05-23 15:56:10+00:00,6135.0,15.85,15.5,16.4,-22.480001,-58.64858,45.0,74,0.14802640312194829,False,REGULAR,USD,2025-06-30,call,15.95
2966,SPXW250630C06140000,2025-05-23 18:14:41+00:00,6140.0,18.53,14.9,15.7,-1.4599991,-7.3036475,5.0,598,0.14765256652832032,False,REGULAR,USD,2025-06-30,call,15.3
2967,SPXW250630C06145000,2025-05-22 14:20:15+00:00,6145.0,20.78,14.2,15.0,0.0,0.0,6.0,85,0.14721769538879395,False,REGULAR,USD,2025-06-30,call,14.6
2968,SPXW250630C06150000,2025-05-23 20:13:55+00:00,6150.0,13.7,13.8,14.4,-4.580001,-25.054708,190.0,2259,0.14700407447814942,False,REGULAR,USD,2025-06-30,call,14.100000000000001
2969,SPXW250630C06155000,2025-05-23 15:16:09+00:00,6155.0,12.43,13.0,13.8,-7.199999,-36.67855,4.0,386,0.1467332336807251,False,REGULAR,USD,2025-06-30,call,13.4
2970,SPXW250630C06160000,2025-05-23 17:16:56+00:00,6160.0,14.0,12.4,13.2,-5.74,-29.078012,25.0,452,0.1464013583374023,False,REGULAR,USD,2025-06-30,call,12.8
2971,SPXW250630C06165000,2025-05-23 15:16:09+00:00,6165.0,11.38,11.9,12.6,-6.5999994,-36.70745,2.0,82,0.14601226310729978,False,REGULAR,USD,2025-06-30,call,12.25
2972,SPXW250630C06170000,2025-05-23 19:33:00+00:00,6170.0,13.15,11.5,12.1,-6.8199997,-34.151226,14.0,106,0.1458749353790283,False,REGULAR,USD,2025-06-30,call,11.8
2973,SPXW250630C06175000,2025-05-23 19:36:24+00:00,6175.0,12.77,11.0,11.6,-3.9099998,-23.441246,71.0,551,0.1456842024230957,False,REGULAR,USD,2025-06-30,call,11.3
2974,SPXW250630C06180000,2025-05-23 16:52:29+00:00,6180.0,11.01,10.3,11.1,-6.289999,-36.358376,91.0,207,0.14543243492126465,False,REGULAR,USD,2025-06-30,call,10.7
2975,SPXW250630C06185000,2025-05-23 20:06:53+00:00,6185.0,10.2,9.9,10.6,-7.500001,-42.372887,5.0,161,0.1451272621917725,False,REGULAR,USD,2025-06-30,call,10.25
2976,SPXW250630C06190000,2025-05-23 19:33:00+00:00,6190.0,11.05,9.4,10.1,-4.45,-28.709677,2.0,112,0.14476105491638183,False,REGULAR,USD,2025-06-30,call,9.75
2977,SPXW250630C06195000,2025-05-23 20:14:55+00:00,6195.0,9.3,9.2,9.7,-20.490002,-68.78147,2.0,921,0.14468476173400877,False,REGULAR,USD,2025-06-30,call,9.45
2978,SPXW250630C06200000,2025-05-23 20:05:34+00:00,6200.0,8.8,8.7,9.2,-3.0299997,-25.612846,150.0,11839,0.14419648536682125,False,REGULAR,USD,2025-06-30,call,8.95
2979,SPXW250630C06205000,2025-05-23 14:36:40+00:00,6205.0,8.48,8.2,8.8,-4.38,-34.059097,5.0,75,0.14400575241088864,False,REGULAR,USD,2025-06-30,call,8.5
2980,SPXW250630C06210000,2025-05-23 12:19:51+00:00,6210.0,7.76,7.8,8.4,-5.04,-39.375,2.0,103,0.1437692435455322,False,REGULAR,USD,2025-06-30,call,8.1
2981,SPXW250630C06215000,2025-05-23 17:06:00+00:00,6215.0,8.15,7.5,8.1,-4.7400007,-36.772694,21.0,145,0.14386842468261718,False,REGULAR,USD,2025-06-30,call,7.8
2982,SPXW250630C06220000,2025-05-23 19:51:45+00:00,6220.0,8.32,7.1,7.7,-4.9800005,-37.44361,22.0,157,0.1435174760437012,False,REGULAR,USD,2025-06-30,call,7.4
2983,SPXW250630C06225000,2025-05-23 19:36:24+00:00,6225.0,8.17,6.9,7.4,-0.97999954,-10.710378,27.0,1582,0.1435327346801758,False,REGULAR,USD,2025-06-30,call,7.15
2984,SPXW250630C06230000,2025-05-23 16:34:55+00:00,6230.0,6.8,6.6,7.1,-4.21,-38.237965,1.0,257,0.14349458808898927,False,REGULAR,USD,2025-06-30,call,6.85
2985,SPXW250630C06235000,2025-05-23 16:34:55+00:00,6235.0,6.5,6.1,6.7,-4.3999996,-40.36697,1.0,54,0.14296053581237794,False,REGULAR,USD,2025-06-30,call,6.4
2986,SPXW250630C06240000,2025-05-23 14:44:20+00:00,6240.0,7.17,5.9,6.4,-1.7799997,-19.888266,2.0,195,0.14281557876586914,False,REGULAR,USD,2025-06-30,call,6.15
